Zeit:;SDP1_01_330SY_RPM.Current_Value;SDP1_08_111TT.PV;SDP1_01_340TT.PV;SDP1_01_346PT.PV;SDP1_01_310SY_RPM.Current_Value;SDP1_01_326PT.PV;SDP1_01_370SY_RPM.Current_Value;SDP1_01_386PT.PV;SDP1_01_340TIC.SP;SDP1_56_665FT.PV;SDP1_56_461DT.PV;SDP1_56_361DT.PV;SDP1_02_230SY.PV;SDP1_08_110TT.PV;SDP1_56_565FT.PV
05.12.2021 04:37:01.920;;;;276;;;;;;;;;;;
05.12.2021 04:37:07.701;;;;;;275;;;;;;;;;
05.12.2021 04:37:47.073;;;;;;;;;;13141;;;;;
05.12.2021 04:38:05.500;;;;;;;;;;;;;;63;
05.12.2021 04:38:15.687;;62,0;;;;;;;;;0,9935;1,1814;;63;
05.12.2021 04:38:57.359;;;83,8;;;;;;;;;;;;
05.12.2021 04:39:17.610;;;;;;;;;83,89;;;;;;
05.12.2021 04:39:53.110;;;;;;;;;83,76;;;;;;
05.12.2021 04:39:53.688;;;;;77,6;;;;;;;;;;
05.12.2021 04:39:53.704;;;;;;278;;;;;;;;;
05.12.2021 04:39:53.907;;;;276;;;;;;;;;;;
05.12.2021 04:39:54.188;;;;;77,9;;;;;;;;;;
05.12.2021 04:39:54.204;;;;;;277;;;;;;;;;
05.12.2021 04:39:54.688;;;;;78,0;;;;;;;;;;
05.12.2021 04:39:54.923;;;;;;;;276;;;;;;;
05.12.2021 04:39:57.923;;;;276;;;;;;;;;;;
05.12.2021 04:39:59.110;;;;;;;;;83,75;;;;;;
05.12.2021 04:40:24.426;;;;;;;76,8;;;;;;;;
05.12.2021 04:40:24.676;76;;;;;;;;;;;;;;
05.12.2021 04:40:25.176;77;;;;77,5;;;;;;;;;;
05.12.2021 04:40:25.426;;;;;;;77,0;;;;;;;;
05.12.2021 04:40:27.613;;;;;;;;;83,79;;;;;;
05.12.2021 04:41:13.410;;;;280;;;;;;;;;;;
05.12.2021 04:41:16.410;;;;;;;;280;;;;;;;
05.12.2021 04:41:19.207;;;;;;281;;;;;;;;;
05.12.2021 04:41:24.832;;;83,7;;;;;;;;;;;;
05.12.2021 04:41:53.849;;;83,5;;;;;;;;;;;;
05.12.2021 04:41:55.427;;;;;;;76,5;;;;;;;;
05.12.2021 04:42:04.677;76;;;;;;;;;;;;;;
05.12.2021 04:42:05.599;;;;;;;;;83,45;;;;;;
05.12.2021 04:42:12.349;;62,1;;;;;;;;;;;;;
05.12.2021 04:42:17.505;;;;;;;;;;;;;;63;
05.12.2021 04:42:35.911;;;;276;;;;;;;;;;;
05.12.2021 04:42:47.073;;;;;;;;;;13146;;;;;
05.12.2021 04:43:01.396;;;;;;;;276;;;;;;;
05.12.2021 04:43:11.193;;;;;;275;;;;;;;;;
05.12.2021 04:43:34.396;;;;;;;;276;;;;;;;
05.12.2021 04:43:35.427;;;;;;;;;;;;;;63;
05.12.2021 04:43:42.693;;62,2;;;;;;;;;;;;;
05.12.2021 04:43:55.397;;;;276;;;;;;;;;;;
05.12.2021 04:43:58.600;;;;;;;;;83,50;;;;;;
05.12.2021 04:43:58.756;;;;;;277;;;;;;;;;
05.12.2021 04:43:59.100;;;;;;;;;83,51;;;;;;
05.12.2021 04:43:59.256;;;;;;275;;;;;;;;;
05.12.2021 04:43:59.912;;;;276;;;;;;;;;;;
05.12.2021 04:44:05.897;;;;;;;;276;;;;;;;
05.12.2021 04:44:06.850;;;83,6;;;;;;;;;;;;
05.12.2021 04:44:17.913;;;;;;;;276;;;;;;;
05.12.2021 04:44:43.538;;;;;;;;;;;;;96,3;;
05.12.2021 04:45:16.851;;;84,1;;;;;;;;;;;;
05.12.2021 04:45:28.601;;;;;;;;;84,15;;;;;;
05.12.2021 04:45:34.742;;;;;;275;;;;;;;;;
05.12.2021 04:45:46.898;;;;276;;;;;;;;;;;
05.12.2021 04:45:53.429;;;;;;;76,6;;;;;;;;
05.12.2021 04:45:53.679;76;;;;77,8;;;;;;;;;;
05.12.2021 04:45:54.429;;;;;;;77,0;;;;;;;;
05.12.2021 04:45:54.679;77;;;;78,0;;;;;;;;;;
05.12.2021 04:46:00.914;;;;280;;;;;;;;;;;
05.12.2021 04:46:09.898;;;;;;;;280;;;;;;;
05.12.2021 04:46:12.195;;;;;;281;;;;;;;;;
05.12.2021 04:46:12.289;;;;;;;;;;;;;;63;
05.12.2021 04:46:35.914;;;;;;;;;;;;;96,3;;
05.12.2021 04:47:03.836;;62,1;;;;;;;;;;;;;
05.12.2021 04:47:25.836;;;;;;;;;;;;;;63;
05.12.2021 04:47:47.073;;;;;;;;;;13149;;;;;
05.12.2021 04:47:59.430;;;;280;;;;;;;;;;;
05.12.2021 04:47:59.445;;62,0;;;;;;;;;;;;;
05.12.2021 04:48:00.930;;;;;;;;280;;;;;;;
05.12.2021 04:48:02.836;;;83,6;;;;;;;;;;;;
05.12.2021 04:48:03.102;;;;;;;;;83,64;;;;;;
05.12.2021 04:48:03.180;76;;;;77,9;;;;;;;;;;
05.12.2021 04:48:03.195;;;;;;279;;;;;;;;;
05.12.2021 04:48:03.477;;;;;;;76,7;;;;;;;;
05.12.2021 04:48:03.930;;;;280;;;;280;;;;;;;
05.12.2021 04:48:03.977;;;;;;;76,6;;;;;;;;
05.12.2021 04:48:04.102;;;;;;;;;83,63;;;;;;
05.12.2021 04:48:04.180;76;;;;77,6;;;;;;;;;;
05.12.2021 04:48:04.195;;;;;;279;;;;;;;;;
05.12.2021 04:48:04.477;;;;;;;76,5;;;;;;;;
05.12.2021 04:48:04.680;76;;;;77,5;;;;;;;;;;
05.12.2021 04:48:12.336;;;83,5;;;;;;;;;;;;
05.12.2021 04:48:15.727;;62,0;;;;;;;;;0,9935;1,1816;;63;
05.12.2021 04:48:18.445;;;;276;;;;;;;;;;;
05.12.2021 04:48:40.838;;;83,4;;;;;;;;;;;;
05.12.2021 04:48:43.104;;;;;;;;;83,43;;;;;;
05.12.2021 04:49:25.198;;;;;;275;;;;;;;;;
05.12.2021 04:49:30.355;;;84,1;;;;;;;;;;;;
05.12.2021 04:49:34.605;;;;;;;;;84,10;;;;;;
05.12.2021 04:49:43.433;;;;;;;;276;;;;;;;
05.12.2021 04:50:54.982;;;;;;;77,0;;;;;;;;
05.12.2021 04:50:55.201;77;;;;;;;;;;;;;;
05.12.2021 04:51:03.435;;;;280;;;;;;;;;;;
05.12.2021 04:51:05.185;;;;;78,0;;;;;;;;;;
05.12.2021 04:51:11.935;;;;;;;;280;;;;;;;
05.12.2021 04:51:22.467;;61,6;;;;;;;;;;;;;
05.12.2021 04:51:25.467;;;;;;;;;;;;;;62;
05.12.2021 04:51:32.702;;;;;;281;;;;;;;;;
05.12.2021 04:51:50.845;;;83,7;;;;;;;;;;;;
05.12.2021 04:51:57.938;;;;280;;;;;;;;;;;
05.12.2021 04:51:58.438;;;;;;;;280;;;;;;;
05.12.2021 04:52:07.596;;;;;;;;;83,57;;;;;;
05.12.2021 04:52:08.190;;;;;;280;;;;;;;;;
05.12.2021 04:52:09.096;;;;;;;;;83,57;;;;;;
05.12.2021 04:52:09.190;;;;;;280;;;;;;;;;
05.12.2021 04:52:11.330;;;83,6;;;;;;;;;;;;
05.12.2021 04:52:12.924;;;;280;;;;;;;;;;;
05.12.2021 04:52:23.174;;;;;77,9;;;;;;;;;;
05.12.2021 04:52:24.674;;;;;77,5;;;;;;;;;;
05.12.2021 04:52:34.424;;;;;;;;279;;;;;;;
05.12.2021 04:52:34.471;;;;;;;76,7;;;;;;;;
05.12.2021 04:52:34.674;76;;;;;;;;;;;;;;
05.12.2021 04:52:34.955;;;;;;;76,5;;;;;;;;
05.12.2021 04:52:35.190;76;;;;;;;;;;;;;;
05.12.2021 04:52:42.908;;;;276;;;;;;;;;;;
05.12.2021 04:52:46.690;;;;;;275;;;;;;;;;
05.12.2021 04:52:47.073;;;;;;;;;;13152;;;;;
05.12.2021 04:52:49.908;;61,5;;;;;;;;;;;;;
05.12.2021 04:53:19.427;;;;;;;;;;;;;;62;
05.12.2021 04:53:30.927;;;;;;;;276;;;;;;;
05.12.2021 04:53:54.474;;;;;;;77,0;;;;;;;;
05.12.2021 04:53:54.677;77;;;;78,0;;;;;;;;;;
05.12.2021 04:53:58.833;;;84,4;;;;;;;;;;;;
05.12.2021 04:54:11.928;;;;;;;;280;;;;;;;
05.12.2021 04:54:14.100;;;;;;;;;84,49;;;;;;
05.12.2021 04:54:45.693;;;;;;281;;;;;;;;;
05.12.2021 04:55:03.430;;;;;;;;;;;;;;62;
05.12.2021 04:55:07.930;;61,2;;;;;;;;;;;;;
05.12.2021 04:55:46.836;;;83,3;;;;;;;;;;;;
05.12.2021 04:55:50.102;;;;;;;;;83,32;;;;;;
05.12.2021 04:56:10.448;;;;280;;;;;;;;;;;
05.12.2021 04:56:12.933;;;;;;;;280;;;;;;;
05.12.2021 04:56:13.105;;;;;;;;;83,36;;;;;;
05.12.2021 04:56:13.198;;;;;;280;;;;;;;;;
05.12.2021 04:56:13.698;;;;;;279;;;;;;;;;
05.12.2021 04:56:14.698;;;;;;281;;;;;;;;;
05.12.2021 04:56:15.105;;;;;;;;;83,36;;;;;;
05.12.2021 04:56:17.417;;;;;;;;280;;;;;;;
05.12.2021 04:56:21.433;;;;280;;;;;;;;;;;
05.12.2021 04:56:23.683;;;;;77,9;;;;;;;;;;
05.12.2021 04:56:24.683;;;;;77,5;;;;;;;;;;
05.12.2021 04:56:33.464;;;;;;;76,9;;;;;;;;
05.12.2021 04:56:34.183;76;;;;;;;;;;;;;;
05.12.2021 04:56:34.480;;;;;;;76,5;;;;;;;;
05.12.2021 04:56:34.683;76;;;;;;;;;;;;;;
05.12.2021 04:56:35.902;;;;;;;;;;;;;96,3;;
05.12.2021 04:56:47.339;;;83,5;;;;;;;;;;;;
05.12.2021 04:57:17.340;;;83,9;;;;;;;;;;;;
05.12.2021 04:57:33.605;;;;;;;;;83,96;;;;;;
05.12.2021 04:57:37.934;;;;;;;;276;;;;;;;
05.12.2021 04:57:47.073;;;;;;;;;;13164;;;;;
05.12.2021 04:57:51.935;;;;276;;;;;;;;;;;
05.12.2021 04:58:04.686;77;;;;;;;;;;;;;;
05.12.2021 04:58:15.779;;61,1;;;;;;;;;0,9935;1,1813;;62;
05.12.2021 04:58:24.984;;;;;;;77,0;;;;;;;;
05.12.2021 04:58:25.187;76;;;;;;;;;;;;;;
05.12.2021 04:58:35.000;;;;;;;76,5;;;;;;;;
05.12.2021 04:58:50.343;;;83,5;;;;;;;;;;;;
05.12.2021 04:58:50.703;;;;;;275;;;;;;;;;
05.12.2021 04:59:42.422;;;;276;;;;;;;;;;;
05.12.2021 05:00:05.922;;;;;;;;276;;;;;;;
05.12.2021 05:00:09.344;;;83,7;;;;;;;;;;;;
05.12.2021 05:00:10.922;;61,2;;;;;;;;;;;;;
05.12.2021 05:00:17.719;;;;;;277;;;;;;;;;
05.12.2021 05:00:18.110;;;;;;;;;83,64;;;;;;
05.12.2021 05:00:18.704;;;;;;277;;;;;;;;;
05.12.2021 05:00:19.610;;;;;;;;;83,64;;;;;;
05.12.2021 05:00:22.844;;;83,6;;;;;;;;;;;;
05.12.2021 05:00:26.719;;;;;;278;;;;;;;;;
05.12.2021 05:00:27.938;;;;276;;;;;;;;;;;
05.12.2021 05:00:30.454;;;;;;;;276;;;;;;;
05.12.2021 05:00:47.344;;;83,4;;;;;;;;;;;;
05.12.2021 05:00:49.438;;;;;;;;;;;;;;62;
05.12.2021 05:00:59.095;;;;;;;;;83,29;;;;;;
05.12.2021 05:01:16.423;;61,3;;;;;;;;;;;;;
05.12.2021 05:01:49.423;;;;;;;;;;;;;;62;
05.12.2021 05:01:54.892;;;;276;;;;;;;;;;;
05.12.2021 05:02:07.861;;;83,8;;;;;;;;;;;;
05.12.2021 05:02:14.095;;;;;;;;;83,84;;;;;;
05.12.2021 05:02:47.073;;;;;;;;;;13121;;;;;
05.12.2021 05:03:29.909;;;;;;;;277;;;;;;;
05.12.2021 05:03:32.347;;;83,4;;;;;;;;;;;;
05.12.2021 05:03:33.190;;;;;77,4;;;;;;;;;;
05.12.2021 05:03:34.190;;;;;77,0;;;;;;;;;;
05.12.2021 05:03:47.190;;;;;;271;;;;;;;;;
05.12.2021 05:03:50.112;;61,4;;;;;;;;;;;;;
05.12.2021 05:03:54.190;76;;;;;;;;;;;;;;
05.12.2021 05:03:54.925;;;;;;;76,1;;;;;;;;
05.12.2021 05:03:55.425;;;;;;;76,0;;;;;;;;
05.12.2021 05:03:55.690;76;;;;;;;;;;;;;;
05.12.2021 05:04:00.909;;;;272;;;;;;;;;;;
05.12.2021 05:04:11.394;;;;;;;;273;;;;;;;
05.12.2021 05:04:22.597;;;;;;;;;83,44;;;;;;
05.12.2021 05:04:22.690;;;;;;272;;;;;;;;;
05.12.2021 05:04:23.097;;;;;;;;;83,44;;;;;;
05.12.2021 05:04:23.190;;;;;;274;;;;;;;;;
05.12.2021 05:04:26.409;;;;;;;;273;;;;;;;
05.12.2021 05:04:26.909;;;;273;;;;;;;;;;;
05.12.2021 05:04:27.972;;;;;;;;;;;;;;62;
05.12.2021 05:04:28.831;;;83,5;;;;;;;;;;;;
05.12.2021 05:04:46.271;;61,5;;;;;;;;;;;;;
05.12.2021 05:04:48.209;;;;;;271;;;;;;;;;
05.12.2021 05:05:09.413;;;;272;;;;;;;;;;;
05.12.2021 05:05:23.366;;;83,8;;;;;;;;;;;;
05.12.2021 05:05:36.602;;;;;;;;;83,89;;;;;;
05.12.2021 05:06:32.415;;;;;;;;272;;;;;;;
05.12.2021 05:06:35.947;;;;;;;;;;;;;96,4;;
05.12.2021 05:07:33.700;76;;;;;;;;;;;;;;
05.12.2021 05:07:34.684;76;;;;;;;;;;;;;;
05.12.2021 05:07:40.418;;;;276;;;;;;;;;;;
05.12.2021 05:07:47.073;;;;;;;;;;13056;;;;;
05.12.2021 05:07:54.684;;;;;77,4;;;;;;;;;;
05.12.2021 05:07:55.184;76;;;;77,5;;;;;;;;;;
05.12.2021 05:08:07.340;;;83,5;;;;;;;;;;;;
05.12.2021 05:08:15.825;;61,6;;;;;;;;;0,9935;1,1814;;62;
05.12.2021 05:08:22.200;;;;;;278;;;;;;;;;
05.12.2021 05:08:23.934;;;;;;;;273;;;;;;;
05.12.2021 05:08:25.200;;;;;77,0;;;;;;;;;;
05.12.2021 05:08:25.434;;;;273;;;;;;;;;;;
05.12.2021 05:08:27.606;;;;;;;;;83,48;;;;;;
05.12.2021 05:08:27.700;;;;;;272;;;;;;;;;
05.12.2021 05:08:28.215;;;;;;273;;;;;;;;;
05.12.2021 05:08:29.106;;;;;;;;;83,48;;;;;;
05.12.2021 05:08:30.419;;;;;;;;273;;;;;;;
05.12.2021 05:08:33.106;;;;;;;;;83,47;;;;;;
05.12.2021 05:08:33.419;;;;;;;;273;;;;;;;
05.12.2021 05:08:46.356;;;83,6;;;;;;;;;;;;
05.12.2021 05:08:52.919;;;;272;;;;;;;;;;;
05.12.2021 05:09:02.731;;;;;;271;;;;;;;;;
05.12.2021 05:09:04.466;;;;;;;76,4;;;;;;;;
05.12.2021 05:09:04.935;;;;;;;76,5;;;;;;;;
05.12.2021 05:09:19.903;;;;272;;;;;;;;;;;
05.12.2021 05:09:23.200;76;;;;77,1;;;;;;;;;;
05.12.2021 05:09:24.200;;;;;77,5;;;;;;;;;;
05.12.2021 05:09:57.841;;;84,0;;;;;;;;;;;;
05.12.2021 05:09:58.216;;;;;;278;;;;;;;;;
05.12.2021 05:10:14.138;;;;;;;;;84,11;;;;;;
05.12.2021 05:11:03.421;;;;;;;;277;;;;;;;
05.12.2021 05:11:22.593;;61,5;;;;;;;;;;;;;
05.12.2021 05:11:35.202;77;;;;;;;;;;;;;;
05.12.2021 05:11:44.421;;;;280;;;;;;;;;;;
05.12.2021 05:11:54.702;76;;;;;;;;;;;;;;
05.12.2021 05:12:08.843;;;83,6;;;;;;;;;;;;
05.12.2021 05:12:27.921;;;;;;;;276;;;;;;;
05.12.2021 05:12:32.124;;;;;;;;;83,56;;;;;;
05.12.2021 05:12:32.218;;;;;;276;;;;;;;;;
05.12.2021 05:12:32.421;;;;276;;;;;;;;;;;
05.12.2021 05:12:33.218;;;;;;275;;;;;;;;;
05.12.2021 05:12:33.687;;;;;;;;;83,56;;;;;;
05.12.2021 05:12:34.421;;;;;;;;276;;;;;;;
05.12.2021 05:12:43.843;;;83,5;;;;;;;;;;;;
05.12.2021 05:12:45.952;;;;276;;;;;;;;;;;
05.12.2021 05:12:47.073;;;;;;;;;;13098;;;;;
05.12.2021 05:12:48.921;;;;;;;;276;;;;;;;
05.12.2021 05:12:54.609;;61,6;;;;;;;;;;;;;
05.12.2021 05:13:51.095;;;;;;;;;;;;;;62;
05.12.2021 05:14:24.205;76;;;;;;;;;;;;;;
05.12.2021 05:14:24.689;77;;;;;;;;;;;;;;
05.12.2021 05:14:33.174;;;;;77,6;;;;;;;;;;
05.12.2021 05:14:33.471;;;;;;;76,6;;;;;;;;
05.12.2021 05:14:34.424;;;;;;;77,0;;;;;;;;
05.12.2021 05:14:34.674;;;;;78,0;;;;;;;;;;
05.12.2021 05:14:42.955;;;;;;;;;;;;;96,5;;
05.12.2021 05:14:43.908;;;;;;;;280;;;;;;;
05.12.2021 05:14:46.705;;;;;;281;;;;;;;;;
05.12.2021 05:14:51.424;;;;280;;;;;;;;;;;
05.12.2021 05:15:00.611;;;83,4;;;;;;;;;;;;
05.12.2021 05:15:04.221;76;;;;77,5;;;;;;;;;;
05.12.2021 05:15:21.127;;;;;;;;;83,40;;;;;;
05.12.2021 05:15:24.939;;;;;;;76,5;;;;;;;;
05.12.2021 05:15:49.691;;;;;;275;;;;;;;;;
05.12.2021 05:16:05.410;;;;276;;;;;;;;;;;
05.12.2021 05:16:22.597;;;;;;;;;;;;;;63;
05.12.2021 05:16:26.428;;;83,7;;;;;;;;;;;;
05.12.2021 05:16:32.584;;62,2;;;;;;;;;;;;;
05.12.2021 05:16:34.616;;;;;;;;;83,78;;;;;;
05.12.2021 05:16:35.413;;;;;;;;276;;;;;;;
05.12.2021 05:16:35.991;;;;;;;;;;;;;96,5;;
05.12.2021 05:16:37.209;;;;;;275;;;;;;;;;
05.12.2021 05:16:37.709;;;;;;276;;;;;;;;;
05.12.2021 05:16:38.631;;;;;;;;;83,78;;;;;;
05.12.2021 05:16:43.913;;;;276;;;;;;;;;;;
05.12.2021 05:16:53.913;;;;;;;;276;;;;;;;
05.12.2021 05:16:55.913;;;;276;;;;;;;;;;;
05.12.2021 05:17:02.210;;;;;;275;;;;;;;;;
05.12.2021 05:17:04.179;76;;;;77,9;;;;;;;;;;
05.12.2021 05:17:04.679;77;;;;78,0;;;;;;;;;;
05.12.2021 05:17:12.413;;;;280;;;;;;;;;;;
05.12.2021 05:17:15.585;;;;;;;;;;;;;;63;
05.12.2021 05:17:19.601;;62,3;;;;;;;;;;;;;
05.12.2021 05:17:22.695;;;;;;281;;;;;;;;;
05.12.2021 05:17:23.429;;;;;;;76,8;;;;;;;;
05.12.2021 05:17:24.445;;;;;;;77,0;;;;;;;;
05.12.2021 05:17:31.429;;;83,9;;;;;;;;;;;;
05.12.2021 05:17:43.929;;;84,1;;;;;;;;;;;;
05.12.2021 05:17:46.132;;;;;;;;;84,09;;;;;;
05.12.2021 05:17:47.073;;;;;;;;;;13139;;;;;
05.12.2021 05:18:07.913;;;;;;;;280;;;;;;;
05.12.2021 05:18:15.882;;62,3;;;;;;;;;0,9935;1,1816;;;
05.12.2021 05:20:05.602;;62,1;;;;;;;;;;;;;
05.12.2021 05:20:15.087;;;;;;;;;;;;;;63;
05.12.2021 05:20:33.415;;;;280;;;;;;;;;;;
05.12.2021 05:20:41.196;;;;;;281;;;;;;;;;
05.12.2021 05:20:41.415;;;;;;;;280;;;;;;;
05.12.2021 05:20:41.431;;;83,6;;;;;;;;;;;;
05.12.2021 05:20:41.618;;;;;;;;;83,56;;;;;;
05.12.2021 05:20:42.196;;;;;;280;;;;;;;;;
05.12.2021 05:20:43.134;;;;;;;;;83,56;;;;;;
05.12.2021 05:20:46.915;;;;;;;;280;;;;;;;
05.12.2021 05:20:51.931;;;83,7;;;;;;;;;;;;
05.12.2021 05:20:53.399;;;;280;;;;;;;;;;;
05.12.2021 05:21:09.915;;;;;;;;280;;;;;;;
05.12.2021 05:21:15.603;;62,0;;;;;;;;;;;;;
05.12.2021 05:21:36.712;;;;;;281;;;;;;;;;
05.12.2021 05:21:58.431;;;83,6;;;;;;;;;;;;
05.12.2021 05:22:33.181;;;;;77,9;;;;;;;;;;
05.12.2021 05:22:33.947;;;;;;;76,6;;;;;;;;
05.12.2021 05:22:34.447;;;;;;;76,5;;;;;;;;
05.12.2021 05:22:34.681;;;;;77,5;;;;;;;;;;
05.12.2021 05:22:39.134;;;;;;;;;83,52;;;;;;
05.12.2021 05:22:47.073;;;;;;;;;;13206;;;;;
05.12.2021 05:22:54.181;76;;;;;;;;;;;;;;
05.12.2021 05:22:54.681;76;;;;;;;;;;;;;;
05.12.2021 05:23:43.916;;;;;;;;276;;;;;;;
05.12.2021 05:23:45.400;;;;276;;;;;;;;;;;
05.12.2021 05:23:52.714;;;;;;275;;;;;;;;;
05.12.2021 05:23:54.932;;;;;;;77,0;;;;;;;;
05.12.2021 05:23:55.932;;;84,1;;;;;;;;;;;;
05.12.2021 05:24:04.683;77;;;;78,0;;;;;;;;;;
05.12.2021 05:24:06.089;;;;;;;;;;;;;;62;
05.12.2021 05:24:08.120;;;;;;;;;84,17;;;;;;
05.12.2021 05:24:15.917;;;;280;;;;;;;;;;;
05.12.2021 05:24:18.401;;;;280;;;;;;;;;;;
05.12.2021 05:24:43.058;;;;;;;;;;;;;96,6;;
05.12.2021 05:24:45.464;;;;;;;;280;;;;;;;
05.12.2021 05:24:46.464;;;84,0;;;;;;;;;;;;
05.12.2021 05:24:46.605;;;;;;;;;83,98;;;;;;
05.12.2021 05:24:46.714;;;;;;279;;;;;;;;;
05.12.2021 05:24:47.105;;;;;;;;;83,97;;;;;;
05.12.2021 05:24:47.730;;;;;;279;;;;;;;;;
05.12.2021 05:24:51.464;;;;280;;;;;;;;;;;
05.12.2021 05:24:55.480;;;83,9;;;;;;;;;;;;
05.12.2021 05:24:56.448;;;;;;;;280;;;;;;;
05.12.2021 05:25:36.996;;;83,5;;;;;;;;;;;;
05.12.2021 05:25:40.965;;;;;;;;280;;;;;;;
05.12.2021 05:25:46.699;;;;;;281;;;;;;;;;
05.12.2021 05:25:49.949;;;;280;;;;;;;;;;;
05.12.2021 05:26:03.480;;;;;;;76,9;;;;;;;;
05.12.2021 05:26:04.199;76;;;;77,6;;;;;;;;;;
05.12.2021 05:26:04.605;;;;;;;;;83,44;;;;;;
05.12.2021 05:26:04.699;76;;;;77,5;;;;;;;;;;
05.12.2021 05:26:04.965;;;;;;;76,5;;;;;;;;
05.12.2021 05:26:26.888;;;;;;;;;;;;;;63;
05.12.2021 05:26:28.935;;;;276;;;;;;;;;;;
05.12.2021 05:26:36.107;;;;;;;;;;;;;96,7;;
05.12.2021 05:26:39.951;;62,1;;;;;;;;;;;;;
05.12.2021 05:27:14.748;;;;;;275;;;;;;;;;
05.12.2021 05:27:17.919;;;;;;;;276;;;;;;;
05.12.2021 05:27:47.073;;;;;;;;;;13156;;;;;
05.12.2021 05:28:15.935;;62,3;;;;;;;;;0,9934;1,1828;;63;
05.12.2021 05:28:26.935;;;84,1;;;;;;;;;;;;
05.12.2021 05:28:33.638;;;;;;;;;84,16;;;;;;
05.12.2021 05:28:43.951;;;;276;;;;;;;;;;;
05.12.2021 05:28:49.968;;;;;;;;276;;;;;;;
05.12.2021 05:28:51.608;;;;;;;;;84,11;;;;;;
05.12.2021 05:28:51.718;;;;;;277;;;;;;;;;
05.12.2021 05:28:52.202;;;;;;277;;;;;;;;;
05.12.2021 05:28:52.608;;;;;;;;;84,10;;;;;;
05.12.2021 05:28:55.952;;;;276;;;;;;;;;;;
05.12.2021 05:29:00.968;;;;;;;;276;;;;;;;
05.12.2021 05:29:03.483;;;;;;;76,6;;;;;;;;
05.12.2021 05:29:03.686;76;;;;;;;;;;;;;;
05.12.2021 05:29:04.468;;;84,0;;;;;;;;;;;;
05.12.2021 05:29:04.702;77;;;;;;;;;;;;;;
05.12.2021 05:29:04.983;;;;;;;77,0;;;;;;;;
05.12.2021 05:29:16.421;;;;280;;;;;;;;;;;
05.12.2021 05:29:24.703;;;;;77,8;;;;;;;;;;
05.12.2021 05:29:25.734;;;;;78,0;;;;;;;;;;
05.12.2021 05:30:30.689;;;;;;282;;;;;;;;;
05.12.2021 05:30:36.908;;;;;;;;280;;;;;;;
05.12.2021 05:31:24.425;;;;;;;76,5;;;;;;;;
05.12.2021 05:31:27.925;;;83,7;;;;;;;;;;;;
05.12.2021 05:31:28.597;;;;;;;;;83,72;;;;;;
05.12.2021 05:31:35.206;76;;;;77,5;;;;;;;;;;
05.12.2021 05:31:46.691;;;;;;275;;;;;;;;;
05.12.2021 05:32:33.941;;;;276;;;;;;;;;;;
05.12.2021 05:32:42.472;;;;;;;;276;;;;;;;
05.12.2021 05:32:46.925;;;;276;;;;;;;;;;;
05.12.2021 05:32:47.073;;;;;;;;;;13164;;;;;
05.12.2021 05:32:53.956;;;84,2;;;;;;;;;;;;
05.12.2021 05:32:54.941;;;;;;;;276;;;;;;;
05.12.2021 05:32:55.597;;;;;;;;;84,25;;;;;;
05.12.2021 05:32:56.191;;;;;;276;;;;;;;;;
05.12.2021 05:32:56.597;;;;;;;;;84,26;;;;;;
05.12.2021 05:32:57.191;;;;;;278;;;;;;;;;
05.12.2021 05:33:01.456;;;;;;;;276;;;;;;;
05.12.2021 05:33:02.925;;;84,3;;;;;;;;;;;;
05.12.2021 05:33:04.175;;;;;77,9;;;;;;;;;;
05.12.2021 05:33:04.675;;;;;78,0;;;;;;;;;;
05.12.2021 05:33:08.425;;;;276;;;;;;;;;;;
05.12.2021 05:33:12.691;;;;;;281;;;;;;;;;
05.12.2021 05:33:15.456;;;84,5;;;;;;;;;;;;
05.12.2021 05:33:23.456;;;;;;;76,6;;;;;;;;
05.12.2021 05:33:23.675;76;;;;;;;;;;;;;;
05.12.2021 05:33:24.097;;;;;;;;;84,63;;;;;;
05.12.2021 05:33:24.675;77;;;;;;;;;;;;;;
05.12.2021 05:33:24.956;;;;;;;77,0;;;;;;;;
05.12.2021 05:33:33.925;;;;280;;;;;;;;;;;
05.12.2021 05:33:41.363;;;;;;;;;;;;;;63;
05.12.2021 05:33:42.988;;;;;;;;;;;;;96,5;;
05.12.2021 05:34:19.597;;;;;;;;;84,07;;;;;;
05.12.2021 05:34:20.863;;;;;;;;;;;;;;63;
05.12.2021 05:34:22.925;;;;;;;;280;;;;;;;
05.12.2021 05:35:00.707;;;84,1;;;;;;;;;;;;
05.12.2021 05:36:05.176;;;;;77,0;;;;;;;;;;
05.12.2021 05:36:24.957;;;;;;;76,0;;;;;;;;
05.12.2021 05:36:33.488;;;;;;;;272;;;;;;;
05.12.2021 05:36:34.676;76;;;;;;;;;;;;;;
05.12.2021 05:36:36.410;;;;;;;;;;;;;;63;
05.12.2021 05:36:36.942;;;;;;;;272;;;;;;;
05.12.2021 05:36:43.945;;;;272;;;;;;;;;;;
05.12.2021 05:36:43.976;;;;;;;;;;;;;96,1;;
05.12.2021 05:36:44.445;;;;272;;;;;;;;;;;
05.12.2021 05:36:44.945;;;84,3;;;;;;;;;;;;
05.12.2021 05:36:59.195;;;;;;271;;;;;;;;;
05.12.2021 05:37:01.101;;;;;;;;;84,22;;;;;;
05.12.2021 05:37:01.242;;;;;;272;;;;;;;;;
05.12.2021 05:37:02.211;;;;;;273;;;;;;;;;
